"date","User full name","max(time) - min(time)","Active hours","Grade"
"200",2022-09-13,"41106613ddb6b1c66fabcbc62f27e1618b899a4da73f174d13ea0cc34f893254",5697,1.5825,"10th"
"201",2022-09-14,"41106613ddb6b1c66fabcbc62f27e1618b899a4da73f174d13ea0cc34f893254",33442,9.28944444444445,"10th"
"202",2022-09-19,"41106613ddb6b1c66fabcbc62f27e1618b899a4da73f174d13ea0cc34f893254",24,0.00666666666666667,"10th"
"203",2022-09-27,"41106613ddb6b1c66fabcbc62f27e1618b899a4da73f174d13ea0cc34f893254",2280,0.633333333333333,"10th"
"204",2022-09-28,"41106613ddb6b1c66fabcbc62f27e1618b899a4da73f174d13ea0cc34f893254",1998,0.555,"10th"
"205",2022-10-04,"41106613ddb6b1c66fabcbc62f27e1618b899a4da73f174d13ea0cc34f893254",2434,0.676111111111111,"10th"
"206",2022-10-05,"41106613ddb6b1c66fabcbc62f27e1618b899a4da73f174d13ea0cc34f893254",57,0.0158333333333333,"10th"
"207",2022-10-11,"41106613ddb6b1c66fabcbc62f27e1618b899a4da73f174d13ea0cc34f893254",6824,1.89555555555556,"10th"
"208",2022-10-18,"41106613ddb6b1c66fabcbc62f27e1618b899a4da73f174d13ea0cc34f893254",1051,0.291944444444444,"10th"
"209",2022-10-21,"41106613ddb6b1c66fabcbc62f27e1618b899a4da73f174d13ea0cc34f893254",1,0.000277777777777778,"10th"
"210",2022-11-08,"41106613ddb6b1c66fabcbc62f27e1618b899a4da73f174d13ea0cc34f893254",1102,0.306111111111111,"10th"
"211",2022-11-16,"41106613ddb6b1c66fabcbc62f27e1618b899a4da73f174d13ea0cc34f893254",3814,1.05944444444444,"10th"
"212",2022-11-29,"41106613ddb6b1c66fabcbc62f27e1618b899a4da73f174d13ea0cc34f893254",11631,3.23083333333333,"10th"
"213",2022-11-30,"41106613ddb6b1c66fabcbc62f27e1618b899a4da73f174d13ea0cc34f893254",197,0.0547222222222222,"10th"
"214",2022-09-08,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",570,0.158333333333333,"10th"
"215",2022-09-09,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",4158,1.155,"10th"
"216",2022-09-11,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",82,0.0227777777777778,"10th"
"217",2022-09-12,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",33615,9.3375,"10th"
"218",2022-09-13,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",615,0.170833333333333,"10th"
"219",2022-09-14,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",32679,9.0775,"10th"
"220",2022-09-16,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",1476,0.41,"10th"
"221",2022-09-19,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",32,0.00888888888888889,"10th"
"222",2022-09-21,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",14562,4.045,"10th"
"223",2022-09-24,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",61,0.0169444444444444,"10th"
"224",2022-09-27,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",2336,0.648888888888889,"10th"
"225",2022-09-28,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",3772,1.04777777777778,"10th"
"226",2022-09-29,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",30,0.00833333333333333,"10th"
"227",2022-10-02,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",7118,1.97722222222222,"10th"
"228",2022-10-04,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",19283,5.35638888888889,"10th"
"229",2022-10-05,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",2657,0.738055555555556,"10th"
"230",2022-10-11,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",5553,1.5425,"10th"
"231",2022-10-12,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",2973,0.825833333333333,"10th"
"232",2022-10-17,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",7786,2.16277777777778,"10th"
"233",2022-11-02,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",28089,7.8025,"10th"
"234",2022-11-06,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",22373,6.21472222222222,"10th"
"235",2022-11-09,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",11911,3.30861111111111,"10th"
"236",2022-11-15,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",5626,1.56277777777778,"10th"
"237",2022-11-16,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",19869,5.51916666666667,"10th"
"238",2022-11-28,"4208518f2c79d595ef93276a1501e5b17f1e1f232303036f3f3f85d24fffef17",2243,0.623055555555556,"10th"
"239",2022-09-15,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",740,0.205555555555556,"10th"
"240",2022-09-16,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",1868,0.518888888888889,"10th"
"241",2022-09-22,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",3268,0.907777777777778,"10th"
"242",2022-09-23,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",4198,1.16611111111111,"10th"
"243",2022-09-24,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",7,0.00194444444444444,"10th"
"244",2022-09-28,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",6,0.00166666666666667,"10th"
"245",2022-09-29,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",23102,6.41722222222222,"10th"
"246",2022-09-30,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",12093,3.35916666666667,"10th"
"247",2022-10-02,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",2244,0.623333333333333,"10th"
"248",2022-10-06,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",1314,0.365,"10th"
"249",2022-10-07,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",3090,0.858333333333333,"10th"
"250",2022-10-11,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",2345,0.651388888888889,"10th"
"251",2022-10-12,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",23,0.00638888888888889,"10th"
"252",2022-10-13,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",7023,1.95083333333333,"10th"
"253",2022-10-14,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",2981,0.828055555555556,"10th"
"254",2022-10-19,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",1918,0.532777777777778,"10th"
"255",2022-10-21,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",16,0.00444444444444444,"10th"
"256",2022-10-23,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",373,0.103611111111111,"10th"
"257",2022-10-31,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",663,0.184166666666667,"10th"
"258",2022-11-03,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",3561,0.989166666666667,"10th"
"259",2022-11-17,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",12516,3.47666666666667,"10th"
"260",2022-11-18,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",2900,0.805555555555556,"10th"
"261",2022-11-23,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",15340,4.26111111111111,"10th"
"262",2022-11-24,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",421,0.116944444444444,"10th"
"263",2022-11-25,"4876ab0d0dd0399853b3592691c27e163242854cde281188c424a2db9106b004",4011,1.11416666666667,"10th"
"264",2022-09-08,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",1024,0.284444444444444,"10th"
"265",2022-09-09,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",7933,2.20361111111111,"10th"
"266",2022-09-13,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",15195,4.22083333333333,"10th"
"267",2022-09-14,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",2729,0.758055555555556,"10th"
"268",2022-09-18,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",12651,3.51416666666667,"10th"
"269",2022-09-19,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",84,0.0233333333333333,"10th"
"270",2022-09-23,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",2619,0.7275,"10th"
"271",2022-09-26,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",665,0.184722222222222,"10th"
"272",2022-09-27,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",8259,2.29416666666667,"10th"
"273",2022-09-28,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",4432,1.23111111111111,"10th"
"274",2022-10-03,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",2133,0.5925,"10th"
"275",2022-10-04,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",737,0.204722222222222,"10th"
"276",2022-10-05,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",24417,6.7825,"10th"
"277",2022-10-06,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",1756,0.487777777777778,"10th"
"278",2022-10-09,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",341,0.0947222222222222,"10th"
"279",2022-10-10,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",5309,1.47472222222222,"10th"
"280",2022-10-11,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",13689,3.8025,"10th"
"281",2022-10-16,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",171,0.0475,"10th"
"282",2022-10-17,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",14391,3.9975,"10th"
"283",2022-10-18,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",25,0.00694444444444444,"10th"
"284",2022-10-19,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",7910,2.19722222222222,"10th"
"285",2022-10-26,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",9778,2.71611111111111,"10th"
"286",2022-10-27,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",2,0.000555555555555556,"10th"
"287",2022-10-31,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",72,0.02,"10th"
"288",2022-11-02,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",25374,7.04833333333333,"10th"
"289",2022-11-07,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",3621,1.00583333333333,"10th"
"290",2022-11-08,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",4854,1.34833333333333,"10th"
"291",2022-11-14,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",13728,3.81333333333333,"10th"
"292",2022-11-15,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",15168,4.21333333333333,"10th"
"293",2022-11-16,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",378,0.105,"10th"
"294",2022-11-22,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",10449,2.9025,"10th"
"295",2022-11-23,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",41198,11.4438888888889,"10th"
"296",2022-11-29,"49045e6ab98a7be1859a29365e22e62b7818caaf088d2389b530f9eb689773ff",24080,6.68888888888889,"10th"
"297",2022-09-13,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",902,0.250555555555556,"10th"
"298",2022-09-14,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",2776,0.771111111111111,"10th"
"299",2022-09-20,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",68,0.0188888888888889,"10th"
"300",2022-09-27,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",10096,2.80444444444444,"10th"
"301",2022-09-28,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",1272,0.353333333333333,"10th"
"302",2022-09-29,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",485,0.134722222222222,"10th"
"303",2022-10-05,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",16549,4.59694444444444,"10th"
"304",2022-10-11,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",16419,4.56083333333333,"10th"
"305",2022-10-12,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",11014,3.05944444444444,"10th"
"306",2022-10-13,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",101,0.0280555555555556,"10th"
"307",2022-10-17,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",81,0.0225,"10th"
"308",2022-10-18,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",20983,5.82861111111111,"10th"
"309",2022-10-19,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",18934,5.25944444444444,"10th"
"310",2022-10-21,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",7424,2.06222222222222,"10th"
"311",2022-11-02,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",22,0.00611111111111111,"10th"
"312",2022-11-08,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",47,0.0130555555555556,"10th"
"313",2022-11-09,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",15572,4.32555555555556,"10th"
"314",2022-11-16,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",14970,4.15833333333333,"10th"
"315",2022-11-18,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",15,0.00416666666666667,"10th"
"316",2022-11-30,"4949a784d1b20242b5aed3775644761eec3bd4b9fef64ccca47733d7e97f5d38",20257,5.62694444444444,"10th"
"317",2022-09-11,"49c99d69acd5486e78db63a5361a4220646360676e54a19eeef4939082401a20",182,0.0505555555555556,"10th"
"318",2022-09-14,"49c99d69acd5486e78db63a5361a4220646360676e54a19eeef4939082401a20",508,0.141111111111111,"10th"
"319",2022-09-21,"49c99d69acd5486e78db63a5361a4220646360676e54a19eeef4939082401a20",3528,0.98,"10th"
"320",2022-09-28,"49c99d69acd5486e78db63a5361a4220646360676e54a19eeef4939082401a20",2027,0.563055555555556,"10th"
"321",2022-10-11,"49c99d69acd5486e78db63a5361a4220646360676e54a19eeef4939082401a20",24,0.00666666666666667,"10th"
"322",2022-10-12,"49c99d69acd5486e78db63a5361a4220646360676e54a19eeef4939082401a20",23858,6.62722222222222,"10th"
"323",2022-10-18,"49c99d69acd5486e78db63a5361a4220646360676e54a19eeef4939082401a20",15701,4.36138888888889,"10th"
"324",2022-10-21,"49c99d69acd5486e78db63a5361a4220646360676e54a19eeef4939082401a20",1335,0.370833333333333,"10th"
"325",2022-11-02,"49c99d69acd5486e78db63a5361a4220646360676e54a19eeef4939082401a20",2162,0.600555555555556,"10th"
"326",2022-11-09,"49c99d69acd5486e78db63a5361a4220646360676e54a19eeef4939082401a20",3324,0.923333333333333,"10th"
"327",2022-11-16,"49c99d69acd5486e78db63a5361a4220646360676e54a19eeef4939082401a20",2355,0.654166666666667,"10th"
"328",2022-11-30,"49c99d69acd5486e78db63a5361a4220646360676e54a19eeef4939082401a20",3910,1.08611111111111,"10th"
"329",2022-10-07,"4a0c4c9a1c5793547d59ec44f65c4ac823e44a0d520c04eb70ed8f4ef271766e",510,0.141666666666667,"10th"
"330",2022-10-14,"4a0c4c9a1c5793547d59ec44f65c4ac823e44a0d520c04eb70ed8f4ef271766e",19,0.00527777777777778,"10th"
"331",2022-10-16,"4a0c4c9a1c5793547d59ec44f65c4ac823e44a0d520c04eb70ed8f4ef271766e",22877,6.35472222222222,"10th"
"332",2022-11-04,"4a0c4c9a1c5793547d59ec44f65c4ac823e44a0d520c04eb70ed8f4ef271766e",1254,0.348333333333333,"10th"
"333",2022-11-18,"4a0c4c9a1c5793547d59ec44f65c4ac823e44a0d520c04eb70ed8f4ef271766e",2306,0.640555555555556,"10th"
"334",2022-11-25,"4a0c4c9a1c5793547d59ec44f65c4ac823e44a0d520c04eb70ed8f4ef271766e",2820,0.783333333333333,"10th"
"335",2022-09-11,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",2511,0.6975,"10th"
"336",2022-09-12,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",33732,9.37,"10th"
"337",2022-09-19,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",11386,3.16277777777778,"10th"
"338",2022-09-25,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",971,0.269722222222222,"10th"
"339",2022-10-02,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",3009,0.835833333333333,"10th"
"340",2022-10-03,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",3841,1.06694444444444,"10th"
"341",2022-10-10,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",3611,1.00305555555556,"10th"
"342",2022-10-11,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",91,0.0252777777777778,"10th"
"343",2022-10-16,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",15,0.00416666666666667,"10th"
"344",2022-10-17,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",34130,9.48055555555556,"10th"
"345",2022-10-20,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",12,0.00333333333333333,"10th"
"346",2022-11-06,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",7912,2.19777777777778,"10th"
"347",2022-11-07,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",1422,0.395,"10th"
"348",2022-11-15,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",6642,1.845,"10th"
"349",2022-11-20,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",1930,0.536111111111111,"10th"
"350",2022-11-21,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",3939,1.09416666666667,"10th"
"351",2022-11-28,"50fabb530d9da60eb222405f3667beb3e49defbea864a3ed8fefe8daf7c22a02",1834,0.509444444444444,"10th"
"352",2022-09-12,"528bfa46e7717851061d224c614cdcc2a0065391e99494424dc3c462032691e8",77,0.0213888888888889,"10th"
"353",2022-09-15,"528bfa46e7717851061d224c614cdcc2a0065391e99494424dc3c462032691e8",15495,4.30416666666667,"10th"
"354",2022-09-16,"528bfa46e7717851061d224c614cdcc2a0065391e99494424dc3c462032691e8",467,0.129722222222222,"10th"
"355",2022-09-22,"528bfa46e7717851061d224c614cdcc2a0065391e99494424dc3c462032691e8",19465,5.40694444444444,"10th"
"356",2022-09-23,"528bfa46e7717851061d224c614cdcc2a0065391e99494424dc3c462032691e8",4706,1.30722222222222,"10th"
"357",2022-09-30,"528bfa46e7717851061d224c614cdcc2a0065391e99494424dc3c462032691e8",14,0.00388888888888889,"10th"
"358",2022-10-09,"528bfa46e7717851061d224c614cdcc2a0065391e99494424dc3c462032691e8",22,0.00611111111111111,"10th"
"359",2022-09-08,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",43,0.0119444444444444,"10th"
"360",2022-09-13,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",1345,0.373611111111111,"10th"
"361",2022-09-14,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",31467,8.74083333333333,"10th"
"362",2022-09-20,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",2592,0.72,"10th"
"363",2022-09-21,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",958,0.266111111111111,"10th"
"364",2022-09-27,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",16494,4.58166666666667,"10th"
"365",2022-09-28,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",43976,12.2155555555556,"10th"
"366",2022-10-01,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",24,0.00666666666666667,"10th"
"367",2022-10-04,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",3769,1.04694444444444,"10th"
"368",2022-10-05,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",2494,0.692777777777778,"10th"
"369",2022-10-17,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",716,0.198888888888889,"10th"
"370",2022-10-18,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",11417,3.17138888888889,"10th"
"371",2022-11-03,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",129,0.0358333333333333,"10th"
"372",2022-11-08,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",7695,2.1375,"10th"
"373",2022-11-09,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",3752,1.04222222222222,"10th"
"374",2022-11-15,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",2651,0.736388888888889,"10th"
"375",2022-11-16,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",9150,2.54166666666667,"10th"
"376",2022-11-30,"58fd52c3ca5e5396ae4c3f7bd502720fecf8bac6bafedff3d331c4d5aa2f16d4",3008,0.835555555555556,"10th"
"377",2022-09-16,"60e67c461c4bfff81998e2a0946687b02381115ff745e909085362fb4b27ca10",5266,1.46277777777778,"10th"
"378",2022-09-08,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",99,0.0275,"10th"
"379",2022-09-13,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",787,0.218611111111111,"10th"
"380",2022-09-14,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",37275,10.3541666666667,"10th"
"381",2022-09-20,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",331,0.0919444444444444,"10th"
"382",2022-09-21,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",9,0.0025,"10th"
"383",2022-09-22,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",1474,0.409444444444444,"10th"
"384",2022-09-23,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",13103,3.63972222222222,"10th"
"385",2022-09-25,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",5,0.00138888888888889,"10th"
"386",2022-09-27,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",2782,0.772777777777778,"10th"
"387",2022-09-28,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",21485,5.96805555555556,"10th"
"388",2022-09-29,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",2804,0.778888888888889,"10th"
"389",2022-10-01,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",1123,0.311944444444444,"10th"
"390",2022-10-02,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",27,0.0075,"10th"
"391",2022-10-04,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",66,0.0183333333333333,"10th"
"392",2022-10-05,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",25444,7.06777777777778,"10th"
"393",2022-10-06,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",21275,5.90972222222222,"10th"
"394",2022-10-11,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",22100,6.13888888888889,"10th"
"395",2022-10-12,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",107,0.0297222222222222,"10th"
"396",2022-10-16,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",11358,3.155,"10th"
"397",2022-10-18,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",43,0.0119444444444444,"10th"
"398",2022-10-19,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",11128,3.09111111111111,"10th"
"399",2022-10-26,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",23736,6.59333333333333,"10th"
"400",2022-10-27,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",46,0.0127777777777778,"10th"
"401",2022-10-31,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",80,0.0222222222222222,"10th"
"402",2022-11-07,"6c9decc9623be1422c894cd2ad73b6ae6991bb6babddf8034bad4b741f68e9a7",85,0.0236111111111111,"10th"
